FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	NegativePrevalence	BiologicalPrevalence	TotalReads	FrequencyP	PrevalenceP	CombinedP	GlobalContaminant	BatchContaminant
Seq1249	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.00185528756957328	10				FALSE	FALSE
Seq1250	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	unknown	unknown	0	0.00185528756957328	10				FALSE	FALSE
Seq1251	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	0	0.00185528756957328	10				FALSE	FALSE
Seq1252	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	0	0.00185528756957328	10				FALSE	FALSE
Seq1253	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.00185528756957328	10				FALSE	FALSE
Seq1254	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	0	0.00185528756957328	10				FALSE	FALSE
Seq1255	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	0	0.00185528756957328	10				FALSE	FALSE
Seq1256	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	10				FALSE	FALSE
Seq1257	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.00185528756957328	10				FALSE	FALSE
Seq1258	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	0	0.00185528756957328	10				FALSE	FALSE
Seq1259	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.0333333333333333	0.00185528756957328	10		0.0527240773286469		FALSE	FALSE
Seq1260	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	0	0.00185528756957328	10				FALSE	FALSE
Seq1261	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Anaerococcus	0	0.00185528756957328	10				FALSE	FALSE
Seq1262	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unknown	0	0.00185528756957328	10				FALSE	FALSE
Seq1263	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	10				FALSE	FALSE
Seq1264	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	0.0333333333333333	0.00185528756957328	10		0.0527240773286469		FALSE	FALSE
Seq1265	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unknown	0	0.00185528756957328	5				FALSE	FALSE
Seq1266	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	0	0.00185528756957328	10				FALSE	FALSE
Seq1267	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	0	0.00185528756957328	10				FALSE	FALSE
Seq1268	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	0.0333333333333333	0	10				FALSE	FALSE
Seq1269	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0.0333333333333333	0	10				FALSE	FALSE
Seq1270	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	0.0333333333333333	0	10				FALSE	FALSE
Seq1271	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinicella	0.0333333333333333	0	10				FALSE	FALSE
Seq1274	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	9				FALSE	FALSE
Seq1275	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	5				FALSE	FALSE
Seq1276	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	0	0.00556586270871985	9	0.157840947337779	0.575114735146543	0.308581905397691	FALSE	FALSE
Seq1277	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	9				FALSE	FALSE
Seq1278	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.00371057513914657	9	0.803483971193121	0.55137812817149	0.803703303468211	FALSE	FALSE
Seq1279	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	0	0.00185528756957328	9				FALSE	FALSE
Seq1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	0.0333333333333333	0	9				FALSE	FALSE
Seq1289	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.00185528756957328	9				FALSE	FALSE
Seq1290	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1292	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	9				FALSE	FALSE
Seq1293	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	9				FALSE	FALSE
Seq1294	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	9				FALSE	FALSE
Seq1296	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	unknown	0.0333333333333333	0	9				FALSE	FALSE
Seq1297	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0.0333333333333333	0	9				FALSE	FALSE
Seq1298	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0.0333333333333333	0	9				FALSE	FALSE
Seq1301	unknown	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1302	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	0	0.00185528756957328	9				FALSE	FALSE
Seq1303	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1304	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Tepidimonas	0	0.00371057513914657	7	0.708019642784395	0.55137812817149	0.75759111344728	FALSE	FALSE
Seq1305	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.00185528756957328	9				FALSE	FALSE
Seq1306	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1307	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00371057513914657	5	0.446854783829048	0.55137812817149	0.591537209617783	FALSE	FALSE
Seq1308	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00371057513914657	6	0.882804922218514	0.55137812817149	0.837218970307096	FALSE	FALSE
Seq1309	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00556586270871985	4	0.628495782440578	0.575114735146543	0.729280239272685	FALSE	FALSE
Seq1310	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	0	0.00185528756957328	9				FALSE	FALSE
Seq1311	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	9				FALSE	FALSE
Seq1313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Belnapia	0	0.00185528756957328	9				FALSE	FALSE
Seq1316	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.00556586270871985	4	0.496279257126177	0.575114735146543	0.643274623030797	FALSE	FALSE
Seq1317	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	9				FALSE	FALSE
Seq1318	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	0	0.00185528756957328	9				FALSE	FALSE
Seq1319	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1320	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	0	0.00185528756957328	9				FALSE	FALSE
Seq1321	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	0	0.00185528756957328	9				FALSE	FALSE
Seq1322	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	0	0.00185528756957328	9				FALSE	FALSE
Seq1323	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	0	0.00185528756957328	9				FALSE	FALSE
Seq1324	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	0	0.00185528756957328	9				FALSE	FALSE
Seq1325	unknown	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1326	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas	0	0.00185528756957328	9				FALSE	FALSE
Seq1327	Bacteria	Chloroflexi	unknown	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1328	Bacteria	Proteobacteria	Gammaproteobacteria	unknown	unknown	unknown	0	0.00185528756957328	9				FALSE	FALSE
Seq1329	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	0.0333333333333333	0	9				FALSE	FALSE
Seq1330	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	unknown	0.0333333333333333	0	9				FALSE	FALSE
Seq1331	Bacteria	unknown	unknown	unknown	unknown	unknown	0.0333333333333333	0	9				FALSE	FALSE
Seq1332	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	0.0333333333333333	0	9				FALSE	FALSE
Seq1333	Bacteria	Acidobacteria	Acidobacteria_Gp3	Bryobacter	unknown	unknown	0.0333333333333333	0	9				FALSE	FALSE
Seq1334	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	0.0333333333333333	0	9				FALSE	FALSE
Seq1335	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	0.0333333333333333	0	9				FALSE	FALSE
Seq1336	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	unknown	0.0333333333333333	0	9				FALSE	FALSE
Seq1338	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1339	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1340	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1341	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00371057513914657	8	0.439110828383316	0.55137812817149	0.585518554037126	FALSE	FALSE
Seq1342	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00371057513914657	8	0.999782395919213	0.55137812817149	0.879561078738526	FALSE	FALSE
Seq1343	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00742115027829314	8	0.658701604587395	0.597635155545136	0.760659514153241	FALSE	FALSE
Seq1344	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1345	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	0	0.00185528756957328	8				FALSE	FALSE
Seq1346	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.00185528756957328	8				FALSE	FALSE
Seq1347	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1348	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00371057513914657	8	0.391107697791249	0.55137812817149	0.546475638708969	FALSE	FALSE
Seq1349	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	8				FALSE	FALSE
Seq1350	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Lonepinella	0	0.00185528756957328	8				FALSE	FALSE
Seq1351	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	4				FALSE	FALSE
Seq1354	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylophilus	0.0333333333333333	0	8				FALSE	FALSE
Seq1355	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.0333333333333333	0	8				FALSE	FALSE
Seq1356	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.0666666666666667	0	8		0.00134594915715735		FALSE	FALSE
Seq1357	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	0.0333333333333333	0	8				FALSE	FALSE
Seq1373	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.00371057513914657	8	0.441888562825799	0.55137812817149	0.587686020770981	FALSE	FALSE
Seq1374	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1375	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	8				FALSE	FALSE
Seq1376	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	0	0.00185528756957328	8				FALSE	FALSE
Seq1377	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	0	0.00185528756957328	8				FALSE	FALSE
Seq1378	Bacteria	Firmicutes	Bacilli	unknown	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1379	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	0	0.00185528756957328	8				FALSE	FALSE
Seq1380	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	0.0333333333333333	0	8				FALSE	FALSE
Seq1381	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.0333333333333333	0	8				FALSE	FALSE
Seq1382	Bacteria	Acidobacteria	Acidobacteria_Gp16	Gp16	unknown	unknown	0.0333333333333333	0	8				FALSE	FALSE
Seq1383	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	0.0333333333333333	0	8				FALSE	FALSE
Seq1384	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	0.0333333333333333	0	8				FALSE	FALSE
Seq1385	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	0.0333333333333333	0	8				FALSE	FALSE
Seq1386	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	0.0333333333333333	0	8				FALSE	FALSE
Seq1390	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	Chloroplast	Streptophyta	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1391	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.00927643784786642	6	0.986198996067217	0.618999660560439	0.911746401494245	FALSE	FALSE
Seq1392	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	0	0.00185528756957328	8				FALSE	FALSE
Seq1393	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Anaerococcus	0	0.00185528756957328	8				FALSE	FALSE
Seq1394	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0	0.00185528756957328	8				FALSE	FALSE
Seq1395	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	0	0.00185528756957328	8				FALSE	FALSE
Seq1396	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	0	0.00371057513914657	8	0.943761567633964	0.55137812817149	0.860283248881513	FALSE	FALSE
Seq1397	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	0	0.00556586270871985	8	0.805497249447942	0.575114735146543	0.819718075684938	FALSE	FALSE
Seq1398	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	0	0.00371057513914657	8	0.481888911493272	0.55137812817149	0.617859423250919	FALSE	FALSE
Seq1400	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.00556586270871985	8	0.513335635125402	0.575114735146543	0.655406970066246	FALSE	FALSE
Seq1401	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	0	0.00185528756957328	8				FALSE	FALSE
Seq1402	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	4				FALSE	FALSE
Seq1403	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	0	0.00185528756957328	8				FALSE	FALSE
Seq1404	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	0	0.00185528756957328	8				FALSE	FALSE
Seq1405	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Peptoniphilus	0	0.00185528756957328	8				FALSE	FALSE
Seq1406	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Rhodocyclus	0	0.00185528756957328	8				FALSE	FALSE
Seq1407	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00371057513914657	8	0.571606816122964	0.55137812817149	0.679080594549931	FALSE	FALSE
Seq1408	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1409	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0.00185528756957328	8				FALSE	FALSE
Seq1411	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	0	0.00185528756957328	8				FALSE	FALSE
Seq1412	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	0	0.00185528756957328	8				FALSE	FALSE
Seq1413	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	0	0.00185528756957328	8				FALSE	FALSE
Seq1414	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera	0	0.00185528756957328	8				FALSE	FALSE
Seq1415	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Aeribacillus	0.0333333333333333	0.00185528756957328	8		0.0527240773286469		FALSE	FALSE
Seq1416	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	0	0.00185528756957328	8				FALSE	FALSE
Seq1417	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unknown	0	0.00371057513914657	8	0.669640641023255	0.55137812817149	0.737102185855745	FALSE	FALSE
Seq1418	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	8				FALSE	FALSE
Seq1419	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	0	0.00185528756957328	8				FALSE	FALSE
Seq1420	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1421	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	0	0.00185528756957328	8				FALSE	FALSE
Seq1423	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	0	0.00185528756957328	8				FALSE	FALSE
Seq1424	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Tepidimonas	0	0.00185528756957328	8				FALSE	FALSE
Seq1425	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	0	0.00185528756957328	8				FALSE	FALSE
Seq1426	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	0	0.00185528756957328	8				FALSE	FALSE
Seq1427	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.00185528756957328	8				FALSE	FALSE
Seq1428	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XII	Exiguobacterium	0.0333333333333333	0	8				FALSE	FALSE
Seq1429	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	0.0333333333333333	0	8				FALSE	FALSE
Seq1430	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	0.0333333333333333	0	8				FALSE	FALSE
Seq1431	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	0.0333333333333333	0	8				FALSE	FALSE
Seq1432	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Peptoniphilus	0.0333333333333333	0	8				FALSE	FALSE
Seq1433	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	0.0333333333333333	0	8				FALSE	FALSE
Seq1434	Bacteria	unknown	unknown	unknown	unknown	unknown	0.0333333333333333	0	8				FALSE	FALSE
Seq1435	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	unknown	0.0333333333333333	0	8				FALSE	FALSE
Seq1436	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Saccharibacillus	0.0333333333333333	0	8				FALSE	FALSE
Seq1437	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	unknown	0	0.00185528756957328	7				FALSE	FALSE
Seq1440	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	0	0.00185528756957328	7				FALSE	FALSE
Seq1441	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0	0.00185528756957328	7				FALSE	FALSE
Seq1442	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown	0	0.00185528756957328	7				FALSE	FALSE
Seq1443	Bacteria	Bacteroidetes	unknown	unknown	unknown	unknown	0	0.00185528756957328	7				FALSE	FALSE
Seq1444	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0	0.00371057513914657	7	0.630409099506253	0.55137812817149	0.714903360077519	FALSE	FALSE
Seq1445	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	0	0.00185528756957328	7				FALSE	FALSE
Seq1446	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0	0.00185528756957328	7				FALSE	FALSE
Seq1448	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	7				FALSE	FALSE
Seq1449	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	0	0.00371057513914657	7	0.501291771876196	0.55137812817149	0.631826166018922	FALSE	FALSE
