FeatureID	FeatureState	TotalReads	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	BestRank	BestTaxon	Lineage
OTU_11346	Intermediate	90	26	0.28888888888888886	12	0.13333333333333333	5.52728269365591e-5	5.556687473374206e-5	0.0010542168674698795	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5827	Persistently rare	3	3	0.03333333333333333	0	0	1.8992883437026053e-6	1.852229157791402e-6	8.124136810463888e-5	Family	0319-6A21	Bacteria > Nitrospirae > Nitrospira > Nitrospirales > 0319-6A21 > Unknown genus > Unknown species
OTU_9018	Persistently rare	49	7	0.07777777777777778	5	0.05555555555555555	2.796574509183123e-5	3.0253076243926232e-5	9.2109303039607e-4	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
OTU_12234	Intermediate	73	14	0.15555555555555556	5	0.05555555555555555	3.978813950172559e-5	4.507090950625745e-5	0.0018140589569160999	Class	TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8979	Persistently rare	18	8	0.08888888888888889	4	0.044444444444444446	1.0581885778889904e-5	1.1113374946748412e-5	1.9297568506368199e-4	Genus	Patulibacter	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > Patulibacteraceae > Patulibacter > Unknown species
OTU_9498	Persistently rare	41	22	0.24444444444444444	6	0.06666666666666667	2.2321668130350004e-5	2.5313798489815825e-5	3.538391548299045e-4	Genus	Patulibacter	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > Patulibacteraceae > Patulibacter > Unknown species
OTU_6324	Persistently rare	92	17	0.18888888888888888	10	0.1111111111111111	5.047731005978634e-5	5.680169417226966e-5	8.503401360544217e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3758	Persistently rare	25	14	0.15555555555555556	3	0.03333333333333333	1.5299385910992124e-5	1.5435242981595016e-5	3.482163584307049e-4	Phylum	Woesearchaeota (DHVEG-6)	Archaea > Woesearchaeota (DHVEG-6) > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1413	Intermediate	45	11	0.12222222222222222	2	0.022222222222222223	3.322579673120582e-5	2.778343736687103e-5	0.0016851441241685144	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
OTU_2264	Persistently rare	81	20	0.2222222222222222	9	0.1	4.644846883152374e-5	5.0010187260367854e-5	8.503401360544217e-4	Phylum	Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10997	Persistently rare	22	11	0.12222222222222222	2	0.022222222222222223	1.3902067699954744e-5	1.3583013823803615e-5	5.621135469364812e-4	Genus	Desulfovibrio	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfovibrionales > Desulfovibrionaceae > Desulfovibrio > Unknown species
OTU_2174	Intermediate	250	21	0.23333333333333334	9	0.1	1.0444584723185304e-4	1.5435242981595015e-4	0.003906459035693263	Family	DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species
OTU_2767	Persistently rare	65	30	0.3333333333333333	5	0.05555555555555555	4.15072790110027e-5	4.013163175214704e-5	7.885956930542918e-4	Family	480-2	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > 480-2 > Unknown genus > Unknown species
OTU_9078	Persistently rare	31	5	0.05555555555555555	3	0.03333333333333333	1.5450379025738444e-5	1.9139701297177822e-5	5.771365149833519e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_11973	Persistently rare	11	7	0.07777777777777778	1	0.011111111111111112	7.251988762796045e-6	6.7915069119018075e-6	3.0120481927710846e-4	Phylum	Saccharibacteria	Bacteria > Saccharibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9469	Persistently rare	55	23	0.25555555555555554	10	0.1111111111111111	3.186795980782141e-5	3.395753455950904e-5	3.681885125184094e-4	Family	PHOS-HE51	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > PHOS-HE51 > Unknown genus > Unknown species
OTU_9850	Intermediate	121	36	0.4	16	0.17777777777777778	7.23878777020501e-5	7.470657603091988e-5	0.0014736221632773356	Family	Caulobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Caulobacterales > Caulobacteraceae > Unknown genus > Unknown species
OTU_3601	Persistently rare	50	13	0.14444444444444443	8	0.08888888888888889	2.6366398401544104e-5	3.087048596319003e-5	5.032554335860095e-4	Phylum	Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9425	Persistently rare	46	17	0.18888888888888888	7	0.07777777777777778	2.5537293818353893e-5	2.840084708613483e-5	4.67180565288484e-4	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_11173	Persistently rare	18	12	0.13333333333333333	2	0.022222222222222223	1.0789460387835842e-5	1.1113374946748412e-5	1.913265306122449e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_11978	Persistently rare	36	17	0.18888888888888888	6	0.06666666666666667	2.424624633088214e-5	2.2226749893496824e-5	4.2984341418483266e-4	Family	Phycisphaeraceae	Bacteria > Planctomycetes > Phycisphaerae > Phycisphaerales > Phycisphaeraceae > Unknown genus > Unknown species
OTU_9523	Persistently rare	28	6	0.06666666666666667	5	0.05555555555555555	1.6693153433356404e-5	1.7287472139386417e-5	3.491315353059265e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3948	Persistently rare	17	6	0.06666666666666667	3	0.03333333333333333	8.416651396291647e-6	1.0495965227484611e-5	2.409058058299205e-4	Phylum	TA06	Bacteria > TA06 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_13282	Persistently rare	20	7	0.07777777777777778	2	0.022222222222222223	1.394332520496373e-5	1.2348194385276013e-5	4.640063635158425e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_2482	Persistently rare	26	14	0.15555555555555556	4	0.044444444444444446	1.645022708221887e-5	1.6052652700858816e-5	3.893171377404033e-4	Order	WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species
OTU_9000	Persistently rare	22	12	0.13333333333333333	3	0.03333333333333333	1.2030230443329695e-5	1.3583013823803615e-5	2.2071806945261918e-4	Family	Peptococcaceae	Bacteria > Firmicutes > Clostridia > Clostridiales > Peptococcaceae > Unknown genus > Unknown species
OTU_9218	Persistently rare	68	14	0.15555555555555556	8	0.08888888888888889	3.7937499954280855e-5	4.1983860909938446e-5	8.059873344847438e-4	Family	BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species
OTU_3578	Persistently rare	15	4	0.044444444444444446	2	0.022222222222222223	7.202741151435061e-6	9.261145788957009e-6	3.459881105903815e-4	Phylum	Hydrogenedentes	Bacteria > Hydrogenedentes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_14206	Persistently rare	39	10	0.1111111111111111	5	0.05555555555555555	2.5259120198932455e-5	2.4078979051288225e-5	8.728288382648163e-4	Order	Sh765B-AG-111	Bacteria > Chloroflexi > Dehalococcoidia > Sh765B-AG-111 > Unknown family > Unknown genus > Unknown species
OTU_10542	Intermediate	59	9	0.1	1	0.011111111111111112	1.990127734768699e-5	3.642717343656424e-5	0.0013645850056188795	Genus	Methylotenera	Bacteria > Proteobacteria > Betaproteobacteria > Methylophilales > Methylophilaceae > Methylotenera > Unknown species
OTU_9340	Persistently rare	51	23	0.25555555555555554	6	0.06666666666666667	2.9784274473134282e-5	3.1487895682453836e-5	3.7744157518950714e-4	Family	0319-6M6	Bacteria > Actinobacteria > Thermoleophilia > Solirubrobacterales > 0319-6M6 > Unknown genus > Unknown species
OTU_11154	Persistently rare	8	5	0.05555555555555555	1	0.011111111111111112	4.5249032641911114e-6	4.9392777541104055e-6	1.9305019305019305e-4	Genus	Flavisolibacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Flavisolibacter > Unknown species
OTU_3480	Persistently rare	52	26	0.28888888888888886	6	0.06666666666666667	2.872734544030352e-5	3.210530540171763e-5	4.088950397886327e-4	Genus	Candidatus Nostocoida	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Candidatus Nostocoida > Unknown species
OTU_1308	Intermediate	549	55	0.6111111111111112	37	0.4111111111111111	3.574291325783538e-4	3.3895793587582657e-4	0.003963385863923752	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3529	Persistently rare	40	13	0.14444444444444443	4	0.044444444444444446	1.9450936763565242e-5	2.4696388770552025e-5	7.548831503790143e-4	Order	vadinBA26	Bacteria > Chloroflexi > Dehalococcoidia > vadinBA26 > Unknown family > Unknown genus > Unknown species
OTU_13380	Persistently rare	77	17	0.18888888888888888	7	0.07777777777777778	4.888494255514379e-5	4.754054838331265e-5	9.601117220912979e-4	Family	SJA-149	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > SJA-149 > Unknown genus > Unknown species
OTU_9006	Persistently rare	41	16	0.17777777777777778	5	0.05555555555555555	2.073106960789116e-5	2.5313798489815825e-5	3.95335046451868e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9008	Persistently rare	10	6	0.06666666666666667	2	0.022222222222222223	5.097998930724935e-6	6.174097192638006e-6	1.2581385839650238e-4	Order	vadinBA26	Bacteria > Chloroflexi > Dehalococcoidia > vadinBA26 > Unknown family > Unknown genus > Unknown species
OTU_2137	Intermediate	118	16	0.17777777777777778	8	0.08888888888888889	6.40206771132823e-5	7.285434687312848e-5	0.002530521642619312	Order	Subgroup 2	Bacteria > Acidobacteria > Acidobacteria > Subgroup 2 > Unknown family > Unknown genus > Unknown species
OTU_9578	Sampling-limited	4	2	0.022222222222222223	0	0	1.6881213076571579e-6	2.4696388770552028e-6	9.436039379737679e-5	Family	Acidobacteriaceae (Subgroup 1)	Bacteria > Acidobacteria > Acidobacteria > Acidobacteriales > Acidobacteriaceae (Subgroup 1) > Unknown genus > Unknown species
OTU_10357	Persistently rare	49	19	0.2111111111111111	11	0.12222222222222222	3.064300165433329e-5	3.0253076243926232e-5	3.7650602409638556e-4	Phylum	Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8608	Persistently rare	19	14	0.15555555555555556	1	0.011111111111111112	1.159709903067252e-5	1.1730784666012212e-5	2.878526194588371e-4	Order	FW22	Bacteria > Chloroflexi > Dehalococcoidia > FW22 > Unknown family > Unknown genus > Unknown species
OTU_10524	Persistently rare	28	12	0.13333333333333333	4	0.044444444444444446	1.4607201620188695e-5	1.7287472139386417e-5	2.8308118139213034e-4	Genus	Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species
OTU_9220	Persistently rare	25	13	0.14444444444444443	4	0.044444444444444446	1.629740164097294e-5	1.5435242981595016e-5	2.878526194588371e-4	Class	SB-5	Bacteria > Bacteroidetes > SB-5 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_8957	Persistently rare	68	29	0.32222222222222224	10	0.1111111111111111	4.035383179932588e-5	4.1983860909938446e-5	5.009840758633029e-4	Order	Desulfuromonadales	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Unknown family > Unknown genus > Unknown species
OTU_11844	Persistently rare	65	20	0.2222222222222222	9	0.1	4.057255686263044e-5	4.013163175214704e-5	5.686895767324722e-4	Class	TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_2955	Persistently rare	140	35	0.3888888888888889	15	0.16666666666666666	7.74598690731477e-5	8.643736069693209e-5	8.588298443370907e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_9015	Persistently rare	7	4	0.044444444444444446	1	0.011111111111111112	3.741143997937361e-6	4.321868034846604e-6	1.7271157167530224e-4	Phylum	WCHB1-60	Bacteria > WCHB1-60 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_9017	Persistently rare	5	4	0.044444444444444446	0	0	2.1975522822747e-6	3.087048596319003e-6	6.290692919825119e-5	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
OTU_12347	Persistently rare	11	3	0.03333333333333333	1	0.011111111111111112	3.946983944346167e-6	6.7915069119018075e-6	2.325716611430897e-4	Family	Draconibacteriaceae	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidia Incertae Sedis > Draconibacteriaceae > Unknown genus > Unknown species
OTU_8676	Persistently rare	79	39	0.43333333333333335	8	0.08888888888888889	5.041695213277731e-5	4.877536782184025e-5	6.319448101532466e-4	Family	DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species
OTU_9022	Persistently rare	30	11	0.12222222222222222	4	0.044444444444444446	1.7394202373935487e-5	1.8522291577914018e-5	4.5351473922902497e-4	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
OTU_12967	Persistently rare	8	8	0.08888888888888889	0	0	4.3973105495173985e-6	4.9392777541104055e-6	8.869179600886918e-5	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
OTU_9638	Persistently rare	48	13	0.14444444444444443	6	0.06666666666666667	3.081177960836022e-5	2.963566652466243e-5	8.100147275405008e-4	Order	Subgroup 13	Bacteria > Acidobacteria > Acidobacteria > Subgroup 13 > Unknown family > Unknown genus > Unknown species
OTU_12246	Persistently rare	6	3	0.03333333333333333	1	0.011111111111111112	3.558420447062413e-6	3.704458315582804e-6	1.7006802721088434e-4	Genus	Leptolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Leptolinea > Unknown species
OTU_1591	Intermediate	97	36	0.4	16	0.17777777777777778	5.9741750376043375e-5	5.988874276858866e-5	0.0010590293765540106	Order	CPla-3 termite group	Bacteria > Planctomycetes > Phycisphaerae > CPla-3 termite group > Unknown family > Unknown genus > Unknown species
OTU_5861	Persistently rare	20	10	0.1111111111111111	4	0.044444444444444446	1.2639632890363239e-5	1.2348194385276013e-5	2.945508100147275e-4	Genus	Haliangium	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > Haliangiaceae > Haliangium > Unknown species
OTU_13210	Persistently rare	53	26	0.28888888888888886	9	0.1	3.5949830054312526e-5	3.272271512098144e-5	5.354274495805819e-4	Genus	Pir4 lineage	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pir4 lineage > Unknown species
OTU_5527	Persistently rare	9	8	0.08888888888888889	1	0.011111111111111112	5.716863616003729e-6	5.556687473374206e-6	1.7456576765296326e-4	Order	Subgroup 2	Bacteria > Acidobacteria > Acidobacteria > Subgroup 2 > Unknown family > Unknown genus > Unknown species
OTU_8543	Persistently rare	45	27	0.3	8	0.08888888888888889	2.7125216897413647e-5	2.778343736687103e-5	1.7271157167530224e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
OTU_9698	Persistently rare	26	9	0.1	4	0.044444444444444446	1.7539745241058794e-5	1.6052652700858816e-5	4.6056419113413934e-4	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
OTU_3966	Persistently rare	29	17	0.18888888888888888	4	0.044444444444444446	1.7751432773476235e-5	1.7904881858650218e-5	2.4080911863862578e-4	Order	Subgroup 2	Bacteria > Acidobacteria > Acidobacteria > Subgroup 2 > Unknown family > Unknown genus > Unknown species
OTU_9391	Persistently rare	30	8	0.08888888888888889	5	0.05555555555555555	1.4190970360351217e-5	1.8522291577914018e-5	5.032554335860095e-4	Family	AKAU3564 sediment group	Bacteria > Planctomycetes > Phycisphaerae > Phycisphaerales > AKAU3564 sediment group > Unknown genus > Unknown species
OTU_9319	Persistently rare	31	7	0.07777777777777778	2	0.022222222222222223	1.4412122412862343e-5	1.9139701297177822e-5	7.047216349541931e-4	Class	PBS-18	Bacteria > Cloacimonetes > PBS-18 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3238	Persistently rare	23	11	0.12222222222222222	5	0.05555555555555555	1.3692710262607282e-5	1.4200423543067415e-5	2.618486514794449e-4	Genus	Bellilinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Bellilinea > Unknown species
OTU_5260	Persistently rare	86	14	0.15555555555555556	9	0.1	4.576907603723758e-5	5.309723585668686e-5	9.789156626506025e-4	Class	BD7-11	Bacteria > Planctomycetes > BD7-11 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_3698	Intermediate	125	27	0.3	13	0.14444444444444443	9.711738571987497e-5	7.717621490797508e-5	0.0050335570469798654	Class	OPB41	Bacteria > Actinobacteria > OPB41 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_10606	Persistently rare	34	16	0.17777777777777778	6	0.06666666666666667	2.0176533335135497e-5	2.0991930454969223e-5	4.912496162112373e-4	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
