FeatureID	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	TotalReads	PrimaryCore	IWPrevalence	CWPrevalence	TWPrevalence	IWCore	CWCore	TWCore	BestRank	BestTaxon	DisplayLabel	Lineage	FeatureState
OTU_13889	1	0.011111111111111112	0	0	3.494829399902844e-7	6.174097192638007e-7	3.1453464599125595e-5	1	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Syntrophobacter	G · Syntrophobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Syntrophobacterales > Syntrophobacteraceae > Syntrophobacter > Unknown species	Sampling-limited
OTU_4357	7	0.07777777777777778	3	0.03333333333333333	1.9443384138707117e-5	1.6670062420122617e-5	0.001312245320809448	27	FALSE	0	0	0.1	FALSE	FALSE	FALSE	Genus	Desulfonatronobacter	G · Desulfonatronobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Desulfonatronobacter > Unknown species	Intermediate
OTU_9297	3	0.03333333333333333	1	0.011111111111111112	2.910084058322398e-6	3.087048596319003e-6	1.5572685509616132e-4	5	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Family	Planctomycetaceae	F · Planctomycetaceae	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Unknown genus > Unknown species	Persistently rare
OTU_3319	23	0.25555555555555554	13	0.14444444444444443	1.0182988919499616e-4	8.45851315391407e-5	0.0019362788241506777	137	FALSE	0	0.43333333333333335	0	FALSE	FALSE	FALSE	Order	BD2-11 terrestrial group	O · BD2-11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > BD2-11 terrestrial group > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_10506	6	0.06666666666666667	0	0	4.803449927875492e-6	4.9392777541104055e-6	9.208951100469657e-5	8	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Chthoniobacter	G · Chthoniobacter	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > Chthoniobacteraceae > Chthoniobacter > Unknown species	Persistently rare
OTU_5832	15	0.16666666666666666	3	0.03333333333333333	1.2161008095430943e-5	1.2348194385276013e-5	2.2590361445783133e-4	20	FALSE	0.06666666666666667	0	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Candidatus Nostocoida	G · Candidatus Nostocoida	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Candidatus Nostocoida > Unknown species	Persistently rare
OTU_12162	9	0.1	4	0.044444444444444446	1.0483055093508648e-5	1.1730784666012212e-5	2.2091310751104566e-4	19	FALSE	0.1	0	0.03333333333333333	FALSE	FALSE	FALSE	Order	Oligosphaerales	O · Oligosphaerales	Bacteria > Lentisphaerae > Oligosphaeria > Oligosphaerales > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_11017	4	0.044444444444444446	1	0.011111111111111112	4.0431700103827275e-6	6.174097192638006e-6	1.8729598116337562e-4	10	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Genus	Gaiella	G · Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species	Persistently rare
OTU_12247	8	0.08888888888888889	3	0.03333333333333333	9.32865358486838e-6	9.261145788957009e-6	2.2675736961451248e-4	15	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Order	Subgroup 2	O · Subgroup 2	Bacteria > Acidobacteria > Acidobacteria > Subgroup 2 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_8905	30	0.3333333333333333	14	0.15555555555555556	6.827621029140231e-5	6.544543024196287e-5	0.002694172888923101	106	FALSE	0.1	0	0.36666666666666664	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_14210	8	0.08888888888888889	3	0.03333333333333333	1.979612508564583e-5	2.4696388770552025e-5	6.446265770328759e-4	40	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Class	South African Gold Mine Gp 1(SAGMCG-1)	C · South African Gold Mine Gp 1(SAGMCG-1)	Archaea > Thaumarchaeota > South African Gold Mine Gp 1(SAGMCG-1) > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_13582	21	0.23333333333333334	3	0.03333333333333333	1.7723015419290434e-5	1.6670062420122617e-5	3.203280158882696e-4	27	FALSE	0	0.1	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_9281	14	0.15555555555555556	8	0.08888888888888889	3.5455161236955934e-5	3.7044583155828036e-5	5.589714924538849e-4	60	FALSE	0.16666666666666666	0.06666666666666667	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Pirellula	G · Pirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pirellula > Unknown species	Persistently rare
OTU_3406	17	0.18888888888888888	6	0.06666666666666667	5.586500370936943e-5	6.668024968049047e-5	0.0017176596886741813	108	FALSE	0.2	0	0	FALSE	FALSE	FALSE	Genus	Desulfurispora	G · Desulfurispora	Bacteria > Firmicutes > Clostridia > Clostridiales > Peptococcaceae > Desulfurispora > Unknown species	Intermediate
OTU_2813	33	0.36666666666666664	12	0.13333333333333333	6.629217431766929e-5	8.026326350429408e-5	0.002551834130781499	130	FALSE	0.16666666666666666	0.03333333333333333	0.2	FALSE	FALSE	FALSE	Genus	Flavisolibacter	G · Flavisolibacter	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Flavisolibacter > Unknown species	Intermediate
OTU_7281	13	0.14444444444444443	1	0.011111111111111112	7.654823508545432e-6	9.261145788957009e-6	1.1898387768457374e-4	15	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Genus	Haliangium	G · Haliangium	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > Haliangiaceae > Haliangium > Unknown species	Persistently rare
OTU_3070	18	0.2	5	0.05555555555555555	7.271634796179818e-5	9.63159162051529e-5	0.003012581959950381	156	FALSE	0.13333333333333333	0.03333333333333333	0	FALSE	FALSE	FALSE	Order	AT425-EubC11 terrestrial group	O · AT425-EubC11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > AT425-EubC11 terrestrial group > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_5907	9	0.1	1	0.011111111111111112	6.2520284207641844e-6	6.7915069119018075e-6	2.2091310751104566e-4	11	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Phylum	Microgenomates	P · Microgenomates	Bacteria > Microgenomates > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10914	10	0.1111111111111111	2	0.022222222222222223	1.089523033963731e-5	8.026326350429408e-6	2.4372410431391665e-4	13	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Class	TK10	C · TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_5984	11	0.12222222222222222	4	0.044444444444444446	1.2312880328369443e-5	1.4817833262331216e-5	2.6331033756385274e-4	24	FALSE	0.13333333333333333	0	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_7444	15	0.16666666666666666	4	0.044444444444444446	2.143613872275813e-5	2.1609340174233023e-5	6.704338664878843e-4	35	FALSE	0	0.13333333333333333	0	FALSE	FALSE	FALSE	Order	Subgroup 6	O · Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_13019	10	0.1111111111111111	1	0.011111111111111112	1.3480543323598973e-5	1.1113374946748412e-5	7.32243104710764e-4	18	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Order	Subgroup 6	O · Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9652	16	0.17777777777777778	7	0.07777777777777778	3.0159116994378107e-5	3.3340124840245234e-5	5.725532295580604e-4	54	FALSE	0.16666666666666666	0	0.06666666666666667	FALSE	FALSE	FALSE	Family	Caldilineaceae	F · Caldilineaceae	Bacteria > Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus > Unknown species	Persistently rare
OTU_10596	16	0.17777777777777778	5	0.05555555555555555	1.69421510877915e-5	2.0991930454969223e-5	3.2381513099793936e-4	34	FALSE	0.06666666666666667	0	0.1	FALSE	FALSE	FALSE	Family	SJA-28	F · SJA-28	Bacteria > Chlorobi > Chlorobia > Chlorobiales > SJA-28 > Unknown genus > Unknown species	Persistently rare
OTU_8811	19	0.2111111111111111	8	0.08888888888888889	3.69386595559581e-5	4.3218680348466046e-5	6.603711285742588e-4	70	FALSE	0.06666666666666667	0	0.2	FALSE	FALSE	FALSE	Class	Lentisphaerae RFP12 gut group	C · Lentisphaerae RFP12 gut group	Bacteria > Lentisphaerae > Lentisphaerae RFP12 gut group > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_1030	10	0.1111111111111111	0	0	5.458485621920012e-6	6.174097192638006e-6	8.625150940141452e-5	10	FALSE	0	0	0	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3140	25	0.2777777777777778	17	0.18888888888888888	1.1453626099053434e-4	9.19940481703063e-5	0.0012884850128848501	149	FALSE	0	0.5666666666666667	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_13048	3	0.03333333333333333	1	0.011111111111111112	3.255058548319885e-6	3.704458315582804e-6	1.7271157167530224e-4	6	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9366	25	0.2777777777777778	12	0.13333333333333333	5.917962648814708e-5	6.112356220711626e-5	0.0012801204819277109	99	FALSE	0.4	0	0	FALSE	FALSE	FALSE	Phylum	Parcubacteria	P · Parcubacteria	Bacteria > Parcubacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_6377	10	0.1111111111111111	1	0.011111111111111112	7.838985950792243e-6	8.026326350429408e-6	2.409058058299205e-4	13	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Phylum	Latescibacteria	P · Latescibacteria	Bacteria > Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10678	23	0.25555555555555554	0	0	1.524729474591715e-5	1.6052652700858816e-5	9.648784253184099e-5	26	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	DA101 soil group	F · DA101 soil group	Bacteria > Verrucomicrobia > Spartobacteria > Chthoniobacterales > DA101 soil group > Unknown genus > Unknown species	Persistently rare
OTU_7176	44	0.4888888888888889	21	0.23333333333333334	1.2489406073312213e-4	1.0557706199410991e-4	0.003007337904486948	171	FALSE	0.13333333333333333	0.4666666666666667	0.1	FALSE	FALSE	FALSE	Family	Acidimicrobiaceae	F · Acidimicrobiaceae	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiaceae > Unknown genus > Unknown species	Intermediate
OTU_9799	10	0.1111111111111111	0	0	5.819253144202535e-6	6.7915069119018075e-6	7.906700929037359e-5	11	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	PAUC26f	F · PAUC26f	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > PAUC26f > Unknown genus > Unknown species	Persistently rare
OTU_9660	3	0.03333333333333333	1	0.011111111111111112	2.848044442134286e-6	3.704458315582804e-6	1.2281240405280933e-4	6	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_13388	6	0.06666666666666667	3	0.03333333333333333	1.3860962001073693e-5	1.4200423543067415e-5	5.52655818237642e-4	23	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Class	TK10	C · TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10878	9	0.1	2	0.022222222222222223	8.121170853795776e-6	6.7915069119018075e-6	1.6248273620927777e-4	11	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9374	2	0.022222222222222223	0	0	1.0178606536038016e-6	1.2348194385276014e-6	6.015399422521656e-5	2	FALSE	0	0	0	FALSE	FALSE	FALSE	Order	WD2101 soil group	O · WD2101 soil group	Bacteria > Planctomycetes > Phycisphaerae > WD2101 soil group > Unknown family > Unknown genus > Unknown species	Sampling-limited
OTU_6166	12	0.13333333333333333	5	0.05555555555555555	1.8453220617473933e-5	1.9757111016441622e-5	4.67180565288484e-4	32	FALSE	0.16666666666666666	0	0	FALSE	FALSE	FALSE	Order	Subgroup 6	O · Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3004	9	0.1	5	0.05555555555555555	3.6574244944887973e-5	4.630572894478505e-5	0.0017012227538543328	75	FALSE	0.13333333333333333	0.03333333333333333	0	FALSE	FALSE	FALSE	Order	AT425-EubC11 terrestrial group	O · AT425-EubC11 terrestrial group	Bacteria > Gemmatimonadetes > Gemmatimonadetes > AT425-EubC11 terrestrial group > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_9053	12	0.13333333333333333	5	0.05555555555555555	2.1610574230004768e-5	1.8522291577914018e-5	6.215898888044754e-4	30	FALSE	0	0.1	0.06666666666666667	FALSE	FALSE	FALSE	Family	Rhodothermaceae	F · Rhodothermaceae	Bacteria > Bacteroidetes > Cytophagia > Order II > Rhodothermaceae > Unknown genus > Unknown species	Persistently rare
OTU_12646	28	0.3111111111111111	13	0.14444444444444443	4.668171854510285e-5	5.1245006698895455e-5	5.481168271865946e-4	83	FALSE	0.3	0.03333333333333333	0.1	FALSE	FALSE	FALSE	Genus	Candidatus Solibacter	G · Candidatus Solibacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Candidatus Solibacter > Unknown species	Persistently rare
OTU_8703	11	0.12222222222222222	2	0.022222222222222223	8.636493981210105e-6	9.878555508220811e-6	1.3318534961154273e-4	16	FALSE	0.03333333333333333	0	0.03333333333333333	FALSE	FALSE	FALSE	Order	Subgroup 3	O · Subgroup 3	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_13141	7	0.07777777777777778	3	0.03333333333333333	8.546823171382655e-6	8.026326350429408e-6	2.3611357062747182e-4	13	FALSE	0.03333333333333333	0	0.06666666666666667	FALSE	FALSE	FALSE	Family	Comamonadaceae	F · Comamonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Unknown genus > Unknown species	Persistently rare
OTU_11376	6	0.06666666666666667	2	0.022222222222222223	1.682714682787586e-5	1.6670062420122617e-5	8.949637946464893e-4	27	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Class	TK10	C · TK10	Bacteria > Chloroflexi > TK10 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_8739	8	0.08888888888888889	3	0.03333333333333333	1.9276438964305148e-5	1.7287472139386417e-5	6.499309448371111e-4	28	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Family	DA111	F · DA111	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodospirillales > DA111 > Unknown genus > Unknown species	Persistently rare
OTU_14252	7	0.07777777777777778	0	0	4.157588371016409e-6	5.556687473374206e-6	8.546034639927074e-5	9	FALSE	0	0	0	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_712	28	0.3111111111111111	12	0.13333333333333333	6.651063760557784e-5	7.717621490797508e-5	0.0011971636430610554	125	FALSE	0.26666666666666666	0.03333333333333333	0.1	FALSE	FALSE	FALSE	Phylum	Chloroflexi	P · Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_13465	12	0.13333333333333333	0	0	8.390299766455645e-6	7.408916631165608e-6	9.648784253184099e-5	12	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	ABS-19	F · ABS-19	Bacteria > Acidobacteria > Holophagae > Subgroup 10 > ABS-19 > Unknown genus > Unknown species	Persistently rare
OTU_10597	15	0.16666666666666666	5	0.05555555555555555	3.134247978996841e-5	3.087048596319003e-5	0.0012281240405280934	50	FALSE	0.16666666666666666	0	0	FALSE	FALSE	FALSE	Order	Xanthomonadales	O · Xanthomonadales	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_9521	2	0.022222222222222223	1	0.011111111111111112	2.1316774583769805e-6	3.087048596319003e-6	1.2581385839650238e-4	5	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Class	KD4-96	C · KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species	Sampling-limited
OTU_2016	28	0.3111111111111111	15	0.16666666666666666	8.402219687444938e-5	8.335031210061309e-5	0.001312245320809448	135	FALSE	0.3	0	0.2	FALSE	FALSE	FALSE	Genus	Blastocatella	G · Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species	Intermediate
OTU_8658	1	0.011111111111111112	0	0	3.494829399902844e-7	6.174097192638007e-7	3.1453464599125595e-5	1	FALSE	0	0	0	FALSE	FALSE	FALSE	Phylum	SM2F11	P · SM2F11	Bacteria > SM2F11 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Sampling-limited
OTU_9392	6	0.06666666666666667	1	0.011111111111111112	7.834974598862212e-6	8.643736069693209e-6	4.2158516020236085e-4	14	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Class	OPB41	C · OPB41	Bacteria > Actinobacteria > OPB41 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_10241	7	0.07777777777777778	2	0.022222222222222223	6.50994644648228e-6	6.7915069119018075e-6	1.5395273650989146e-4	11	FALSE	0	0	0.06666666666666667	FALSE	FALSE	FALSE	Phylum	Saccharibacteria	P · Saccharibacteria	Bacteria > Saccharibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_1264	28	0.3111111111111111	11	0.12222222222222222	6.397394864156249e-5	7.161952743460087e-5	0.0011093218822687421	116	FALSE	0.26666666666666666	0.03333333333333333	0.06666666666666667	FALSE	FALSE	FALSE	Order	Acidimicrobiales	O · Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_2134	8	0.08888888888888889	0	0	4.216652242160779e-6	4.9392777541104055e-6	7.357268981753973e-5	8	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Holophaga	G · Holophaga	Bacteria > Acidobacteria > Holophagae > Holophagales > Holophagaceae > Holophaga > Unknown species	Persistently rare
OTU_13035	5	0.05555555555555555	2	0.022222222222222223	5.899190069562737e-6	7.408916631165608e-6	2.7076161373921787e-4	12	FALSE	0.06666666666666667	0	0	FALSE	FALSE	FALSE	Class	MB-A2-108	C · MB-A2-108	Bacteria > Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9605	6	0.06666666666666667	3	0.03333333333333333	7.3576946954331555e-6	1.0495965227484611e-5	2.2017425219387915e-4	17	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Class	S085	C · S085	Bacteria > Chloroflexi > S085 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_3616	13	0.14444444444444443	5	0.05555555555555555	2.1855321261356795e-5	2.716602764760723e-5	6.655704330122934e-4	44	FALSE	0.13333333333333333	0.03333333333333333	0	FALSE	FALSE	FALSE	Class	OPB35 soil group	C · OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
